,cpu_usage,mem_usage_mb,app_rps_1m,ingress_rps_1m,rps_diff_1m,app_p99_latency,ingress_p99_latency,nginx_active_conn,nginx_writing_conn,latency_gap
2026-04-06 15:29:26,0.6131961465800831,61.05078125,66.25454545454545,65.43333333333334,0.8212121212121133,0.0495,0.19547222222222171,72.0,3.0,0.043850903614457856
2026-04-06 15:29:41,0.6681249520693278,61.29296875,67.25454545454545,66.3,0.9545454545454533,0.049499999999999995,0.09978186274509801,77.0,1.0,0.03078186274509797
2026-04-06 15:29:56,0.6927555259180218,61.3125,69.23636363636363,66.3,2.9363636363636374,0.049499999999999995,0.09978186274509801,77.0,1.0,0.03078186274509797
2026-04-06 15:30:11,0.49049579999999654,61.3125,70.14545454545454,71.6,1.4545454545454533,0.0495,0.23010126582278484,77.0,4.0,0.047580536912751686
2026-04-06 15:30:26,0.7379153745644605,61.05859375,71.58181818181818,71.6,0.018181818181815856,0.0495,0.23010126582278484,77.0,4.0,0.047580536912751686
2026-04-06 15:30:41,0.7537503694321321,61.5390625,71.32727272727273,70.83333333333333,0.49393939393939945,0.04951265660956278,0.2129573170731709,77.0,2.0,0.04695390873998127
2026-04-06 15:30:56,0.768488193589966,60.734375,71.14545454545454,70.83333333333333,0.31212121212121247,0.0495126890540887,0.2129573170731709,77.0,2.0,0.04695387629545535
2026-04-06 15:31:11,0.7789255236617535,60.75,71.03636363636363,70.33333333333333,0.7030303030303031,0.049512708600770214,0.19973684210526302,77.0,2.0,0.04478876198746509
2026-04-06 15:31:26,0.7768286652078785,61.0703125,71.21818181818182,70.33333333333333,0.8848484848484901,0.049499999999999995,0.19973684210526302,77.0,2.0,0.04480147058823531
2026-04-06 15:31:41,0.7795638169401177,61.80859375,71.45454545454545,71.53333333333333,0.07878787878787818,0.04950000000000001,0.22382926829268288,77.0,4.0,0.06964634146341439
2026-04-06 15:31:56,0.7857216763476464,42.5390625,71.94545454545454,71.53333333333333,0.4121212121212068,0.0495,0.22382926829268288,77.0,4.0,0.0696463414634144
2026-04-06 15:32:11,0.6706518454231644,42.5390625,71.89090909090909,71.46666666666667,0.4242424242424221,0.049499999999999995,0.18694117647058778,77.0,5.0,0.04342191435768263
2026-04-06 15:32:26,0.7867916581736648,55.8671875,72.12727272727273,71.46666666666667,0.6606060606060566,0.0495,0.18694117647058778,77.0,5.0,0.043421914357682626
2026-04-06 15:32:41,0.7698272455169081,60.171875,72.7090909090909,72.0,0.7090909090909037,0.0495,0.19381818181818206,82.0,6.0,0.04415853658536585
2026-04-06 15:32:56,0.8007175160310539,59.21484375,73.7090909090909,72.0,1.7090909090909037,0.049499999999999995,0.19381818181818206,82.0,6.0,0.04415853658536586
2026-04-06 15:33:11,0.793402109090911,60.53125,75.52727272727273,74.96666666666667,0.5606060606060623,0.0495,0.24635619469026535,82.0,7.0,0.13714823008849558
2026-04-06 15:33:26,0.7975966415079299,60.50390625,76.07272727272726,74.96666666666667,1.1060606060605949,0.0495,0.24635619469026535,82.0,7.0,0.13714823008849558
