,cpu_usage,mem_usage_mb,app_rps_1m,app_rps_irate,ingress_rps_1m,rps_diff_1m,app_p99_latency,ingress_p50_latency,ingress_p75_latency,ingress_p95_latency,ingress_p99_latency,nginx_active_conn,nginx_writing_conn,latency_gap
2026-04-07 09:02:04,0.2981031206289489,32.4140625,28.25454545454545,27.199960007998403,28.534284476149207,0.2797390216037563,0.08966165413533835,0.011850282485875704,0.030793128654970747,0.089690366972477,0.19892968749999987,31.0,1.0,0.0005226045883940378
2026-04-07 09:02:19,0.29446079098697336,32.37890625,28.436367272793387,28.0000400080016,28.534284476149207,0.09791720335581999,0.09055228758169931,0.011850282485875704,0.030793128654970747,0.089690366972477,0.19892968749999987,31.0,1.0,0.00012437343358395747
2026-04-07 09:02:34,0.2996444623456027,32.3984375,28.436367272793387,28.599999999999998,27.7,0.7363672727933874,0.09118604651162789,0.012569204152249137,0.033184143222506415,0.09137546468401492,0.2014399999999999,31.0,3.0,0.006940870098039231
2026-04-07 09:02:49,0.29914052925546364,32.3984375,28.254549090975207,28.8,27.7,0.5545490909752075,0.09161702127659578,0.012569204152249137,0.033184143222506415,0.09137546468401492,0.2014399999999999,31.0,3.0,0.007314411764705944
2026-04-07 09:03:04,0.31073852886917613,32.33984375,28.636363636363637,28.400000000000002,28.132395586813775,0.5039680495498615,0.09180303030303033,0.012571047957371228,0.034382054176072235,0.08942439862542957,0.19159230769230787,31.0,1.0,0.0013981981981982111
2026-04-07 09:03:19,0.3100309790102652,32.33984375,28.49090909090909,28.399960007998402,28.132395586813768,0.35851350409532046,0.09210922330097088,0.012571047957371228,0.034382054176072235,0.08942439862542957,0.19159230769230787,31.0,1.0,0.0012517696267697054
2026-04-07 09:03:34,0.3157827784020348,32.3671875,28.545450909157022,29.0,28.03333333333333,0.5121175758236909,0.09254128440366975,0.013927272727272729,0.03686170212765959,0.0934237288135593,0.20912941176470606,31.0,1.0,0.02333771929824556
2026-04-07 09:03:49,0.3237336036825956,32.3984375,28.763640000066115,27.2,28.03333333333333,0.7303066667327833,0.09279424778761063,0.013927272727272729,0.03686170212765959,0.0934237288135593,0.20912941176470606,31.0,1.0,0.02327155172413785
2026-04-07 09:04:04,0.2795861361578384,32.6484375,30.16363636363636,39.199999999999996,28.599999999999998,1.5636363636363626,0.09365909090909091,0.015524038461538464,0.03994406614785992,0.09731191222570529,0.21745833333333345,32.0,2.0,0.004013826075720345
2026-04-07 09:04:19,0.2925297667957835,32.6484375,32.63636000006611,39.3999600079984,28.599999999999998,4.036360000066114,0.09403767123287675,0.015524038461538464,0.03994406614785992,0.09731191222570529,0.21745833333333345,32.0,2.0,0.003397055685939787
2026-04-07 09:04:34,0.37371614394412284,32.9375,34.854549090975205,38.400040008001604,36.56666666666666,1.7121175756914582,0.09437227414330217,0.019768786127167634,0.049951830443159914,0.1697607655502391,0.25037037037036985,41.0,7.0,0.1203178238341967
2026-04-07 09:04:49,0.39280170960751226,32.3984375,37.309094545520665,38.0,36.56666666666666,0.7424278788540022,0.09440624999999997,0.019768786127167634,0.049951830443159914,0.1697607655502391,0.25037037037036985,41.0,7.0,0.1202395238095236
2026-04-07 09:05:04,0.3819417309925542,32.3984375,37.8,37.1999600079984,37.56666666666666,0.23333333333333428,0.09445738636363639,0.021579892280071816,0.058362831858407085,0.1813568773234199,0.2514999999999965,41.0,3.0,0.08183883704235431
2026-04-07 09:05:19,0.3885173689357541,32.375,37.806153734247424,38.8,37.56666666666666,0.239487067580761,0.09484183673469385,0.021579892280071816,0.058362831858407085,0.1813568773234199,0.2514999999999965,41.0,3.0,0.08181285714285685
2026-04-07 09:05:34,0.4257831924301784,32.57421875,36.89090545461157,32.9,36.93456448548285,0.04365903087128231,0.0952446555819477,0.02713143872113677,0.07220670391061454,0.20090225563909792,0.269142857142861,41.0,9.0,0.109645267623139
2026-04-07 09:05:49,0.287289225,32.57421875,33.9272690909752,24.2,36.93456448548285,3.0072953945076506,0.095842105263158,0.02713143872113677,0.07220670391061454,0.20090225563909792,0.269142857142861,41.0,9.0,0.10858892176199858
2026-04-07 09:06:04,0.45229367835660006,32.91015625,24.49404402777778,24.2,28.599046698443388,4.105002670665609,0.09594389027431423,0.0375259336099585,0.09162109374999998,0.3845170454545447,4.752916666666679,42.0,24.0,4.1570112994350294
